OPE ID,School,State,Zip Code,School Type,20132014Qtr5_Dependent Students,20132014Qtr5_Independent Students,Quarterly Total,YTD_20132014Qtr5_Dependent Students,YTD_20132014Qtr5_nan,Independent Students,Award Year To Date Total
00348100,CARSON - NEWMAN UNIVERSITY              ,TN,37760-2204,Private      ,53,49,102,3863,,942,4805
00348200,CHRISTIAN BROTHERS UNIVERSITY           ,TN,38104-5581,Private      ,50,95,145,2573,,2417,4990
00348300,COLUMBIA STATE COMMUNITY COLLEGE        ,TN,38401-5653,Public       ,89,145,234,3550,,3877,7427
00348500,CUMBERLAND UNIVERSITY                   ,TN,37087-3554,Private      ,14,65,79,1722,,1263,2985
00348600,LIPSCOMB UNIVERSITY                     ,TN,37204-3951,Private      ,37,96,133,4340,,2987,7327
00348700,EAST TENNESSEE STATE UNIV - MAIN CAMPUS ,TN,37614-2857,Public       ,175,256,431,13013,,9525,22538
00348701,EAST TENNESSEE STATE UNIV - MEDICINE    ,TN,37614-1708,Public       ,9,12,21,430,,701,1131
00348709,EAST TENNESSEE STATE UNIV - PHARMACY    ,TN,37614-1704,Public       ,2,7,9,167,,543,710
00349000,FISK UNIVERSITY                         ,TN,37208-3045,Private      ,38,31,69,1824,,887,2711
00349200,FREED-HARDEMAN UNIVERSITY               ,TN,38340-2399,Private      ,20,44,64,1887,,903,2790
00349400,HIWASSEE COLLEGE                        ,TN,37354-4001,Private      ,14,8,22,398,,209,607
00349500,JOHNSON UNIVERSITY                      ,TN,37998-9775,Private      ,7,33,40,1065,,689,1754
00349600,KING COLLEGE                            ,TN,37620-2699,Private      ,21,150,171,1607,,2850,4457
00349900,LANE COLLEGE                            ,TN,38301-4598,Private      ,32,35,67,2225,,1137,3362
00350000,LEE UNIVERSITY                          ,TN,37320-0000,Private      ,43,88,131,4501,,2122,6623
00350100,LEMOYNE-OWEN COLLEGE                    ,TN,38126-6510,Private      ,48,100,148,1985,,2944,4929
00350200,LINCOLN MEMORIAL UNIVERSITY             ,TN,37752-7920,Private      ,25,70,95,2018,,3937,5955
00350400,MARTIN METHODIST COLLEGE                ,TN,38478-2799,Private      ,12,27,39,1172,,509,1681
00350500,MARYVILLE COLLEGE                       ,TN,37804-5907,Private      ,35,10,45,2340,,415,2755
00350600,MEHARRY MEDICAL COLLEGE                 ,TN,37208-0000,Private      ,5,11,16,129,,1422,1551
00350700,MEMPHIS COLLEGE OF ART                  ,TN,38104-2764,Private      ,19,16,35,898,,540,1438
00350900,UNIVERSITY OF MEMPHIS (THE)             ,TN,38152-4611,Public       ,309,537,846,19464,,19902,39366
00351000,MIDDLE TENNESSEE STATE UNIV             ,TN,37130-0000,Public       ,311,420,731,25355,,15228,40583
00351100,MILLIGAN COLLEGE                        ,TN,37682-4001,Private      ,12,20,32,1344,,789,2133
00351700,SOUTHERN COLLEGE OF OPTOMETRY           ,TN,38104-2222,Private      ,2,11,13,82,,731,813
00351800,SOUTHERN ADVENTIST UNIVERSITY           ,TN,37315-0370,Private      ,37,40,77,3001,,1146,4147
00351900,RHODES COLLEGE                          ,TN,38112-1690,Private      ,41,38,79,3587,,857,4444
00352200,TENNESSEE STATE UNIVERSITY              ,TN,37209-1561,Public       ,217,328,545,11987,,11018,23005
00352300,TENNESSEE TECHNOLOGICAL UNIV            ,TN,38505-0001,Public       ,111,129,240,11881,,4279,16160
00352400,TENNESSEE TEMPLE UNIVERSITY             ,TN,37404-3587,Private      ,14,70,84,591,,1007,1598
00352500,TENNESSEE WESLEYAN COLLEGE              ,TN,37371-0040,Private      ,8,30,38,1232,,750,1982
00352600,TREVECCA NAZARENE UNIVERSITY            ,TN,37210-2877,Private      ,19,189,208,1748,,2329,4077
00352700,TUSCULUM COLLEGE                        ,TN,37743-0001,Private      ,39,75,114,2548,,2096,4644
00352800,UNION UNIVERSITY                        ,TN,38305-3697,Private      ,23,122,145,3124,,3543,6667
00352900,UNIVERSITY OF TENNESSEE-CHATTANOOGA     ,TN,37403-2598,Public       ,167,209,376,16755,,6368,23123
00353000,UNIVERSITY OF TENNESSEE-KNOXVILLE       ,TN,37996-0150,Public       ,300,299,599,29959,,11693,41652
00353006,UNIVERSITY OF TENNESSEE-HEALTH SCI CTR  ,TN,38103-0000,Public       ,21,79,100,742,,4197,4939
00353100,UNIVERSITY OF TENNESSEE-MARTIN          ,TN,38238-0002,Public       ,85,127,212,8499,,4124,12623
00353400,UNIVERSITY OF THE SOUTH                 ,TN,37383-1000,Private      ,20,6,26,2586,,159,2745
00353500,VANDERBILT UNIVERSITY                   ,TN,37240-0001,Private      ,158,118,276,20800,,7721,28521
00353501,VANDERBILT UNIV MED CTR ALLIEDHEAL      ,TN,37232-5510,Private      ,9,19,28,259,,795,1054
00353502,VANDERBILT UNIVERSITY - SCHOOL OF MEDICI,TN,37232-0000,Private      ,0,0,0,47,,27,74
00353600,BRYAN COLLEGE                           ,TN,37321-7000,Private      ,7,63,70,1337,,1028,2365
00399800,CHATTANOOGA STATE COMMUNITY COLLEGE     ,TN,37406-1097,Public       ,157,469,626,6687,,11170,17857
00399900,CLEVELAND STATE COMMUNITY COLLEGE       ,TN,37312-2858,Public       ,51,133,184,2369,,3084,5453
00402500,TN TECHNOLOGY CTR AT KNOXVILLE          ,TN,37919-2327,Public       ,23,115,138,828,,2199,3027
00402600,TENNESSEE TECH. CNTR AT CROSSVILLE      ,TN,38555-4142,Public       ,13,27,40,643,,738,1381
00461700,NATIONAL COLLEGE OF BUSINESS & TECH     ,TN,37211-6605,Proprietary  ,19,187,206,330,,2322,2652
00493400,DAYMAR INSTITUTE                        ,TN,37217-1056,Proprietary  ,3,53,56,158,,758,916
00493401,DAYMAR INSTITUTE - CLARKSVILLE          ,TN,37040-6718,Proprietary  ,15,101,116,239,,1153,1392
00493404,DAYMAR INSTITUTE - MURFREESBORO         ,TN,37128-5508,Proprietary  ,9,36,45,162,,643,805
00493700,JACKSON STATE COMMUNITY COLLEGE         ,TN,38301-3797,Public       ,56,146,202,3405,,4620,8025
00493800,SOUTH COLLEGE                           ,TN,37909-3323,Proprietary  ,22,192,214,599,,2602,3201
00494700,WEST TENNESSEE BUSINESS COLLEGE         ,TN,38301-3256,Proprietary  ,8,49,57,162,,738,900
00528000,TN TECHNOLOGY CTR AT COVINGTON          ,TN,38019-0249,Public       ,5,19,24,190,,440,630
00528100,TN TECHNOLOGY CTR AT ELIZABETHTON       ,TN,37643-0789,Public       ,16,86,102,403,,1131,1534
00528200,TN TECHNOLOGY CTR AT HARTSVILLE         ,TN,37074-0000,Public       ,6,27,33,261,,413,674
00528300,TN TECHNOLOGY CTR AT NEWBERN            ,TN,38059-1198,Public       ,5,21,26,155,,542,697
00530700,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-,TN,37110-1322,Public       ,4,18,22,230,,466,696
00535100,TENNESSEE TECHNOLOGY CENTER AT MORRISTOW,TN,37813-2094,Public       ,18,62,80,575,,1235,1810
00535200,TN TECHNOLOGY CENTER AT MCKENZIE        ,TN,38201-1620,Public       ,7,14,21,152,,374,526
00535300,TN TECHNOLOGY CENTER AT LIVINGSTON      ,TN,38570-1291,Public       ,20,33,53,309,,492,801
00535400,TN TECHNOLOGY CTR AT JACKSON            ,TN,38301-0000,Public       ,8,43,51,534,,1378,1912
00535600,TENNESSEE TECHNOLOGY CENTER AT HOHENWALD,TN,38462-0000,Public       ,11,29,40,266,,491,757
00535700,TENNESSEE TECHNOLOGY CENTER AT CRUMP    ,TN,38327-3402,Public       ,4,21,25,199,,465,664
00535800,TN TECHNOLOGY CENTER AT ATHENS          ,TN,37371-0848,Public       ,4,18,22,284,,478,762
00535900,TENNESSEE TECHNOLOGY CENTER AT NASHVILLE,TN,37209-0000,Public       ,34,129,163,879,,2485,3364
00536000,TENNESSEE TECHNOLOGY CENTER AT MEMPHIS  ,TN,38105-3604,Public       ,61,171,232,1422,,3396,4818
00537800,NORTHEAST STATE COMMUNITY COLLEGE       ,TN,37617-0246,Public       ,80,187,267,3786,,5357,9143
00537900,TN TECHNOLOGY CTR AT SHELBYVILLE        ,TN,37160-3697,Public       ,9,38,47,391,,807,1198
00683500,DYERSBURG STATE COMMUNITY COLLEGE       ,TN,38024-0000,Public       ,43,105,148,1935,,3188,5123
00683600,MOTLOW STATE COMMUNITY COLLEGE          ,TN,37388-7972,Public       ,82,172,254,3693,,3907,7600
00732941,ITT TECHNICAL INSTITUTE                 ,TN,37932-3343,Proprietary  ,116,541,657,1227,,4545,5772
00732958,ITT TECHNICAL INSTITUTE                 ,TN,37214-3717,Proprietary  ,69,342,411,831,,3286,4117
00743900,FOUNTAINHEAD COLLEGE OF TECHNOLOGY      ,TN,37918-0000,Proprietary  ,4,34,38,227,,705,932
00778200,TENNESSEE TECHNOLOGY CENTER AT DICKSON  ,TN,37055-0000,Public       ,11,46,57,413,,1020,1433
00778300,MIDDLE TENNESSEE SCH OF ANESTHESIA      ,TN,37116-0000,Private      ,0,4,4,17,,187,204
00793803,NASHVILLE AUTO DIESEL COLLEGE - NASHVILL,TN,37206-3210,Proprietary  ,336,123,459,3009,,1143,4152
00814500,NASHVILLE STATE TECH CMNTY COLLEGE      ,TN,37209-0000,Public       ,133,451,584,5636,,11878,17514
00865500,GENESIS CAREER COLLEGE OF COOKEVILLE    ,TN,38501-1959,Proprietary  ,21,65,86,223,,639,862
00885900,JOHN A GUPTON COLLEGE                   ,TN,37203-2934,Private      ,3,6,9,94,,239,333
00886300,WALTERS STATE COMMUNITY COLLEGE         ,TN,37813-6899,Public       ,77,150,227,4917,,5018,9935
00946400,TN TECHNOLOGY CTR AT PULASKI            ,TN,38478-4541,Public       ,7,19,26,184,,385,569
00956700,TENNESSEE SCHOOL OF BEAUTY              ,TN,37921-3303,Proprietary  ,8,53,61,244,,568,812
00971000,TENNESSEE TECHNOLOGY CENTER AT ONEIDA/HU,TN,37756-4149,Public       ,6,17,23,115,,258,373
00991200,VOLUNTEER STATE COMMUNITY COLLEGE       ,TN,37066-3188,Public       ,101,258,359,4851,,5973,10824
00991400,ROANE STATE COMMUNITY COLLEGE           ,TN,37748-8664,Public       ,89,184,273,4434,,5524,9958
00998200,VICTORY UNIVERSITY                      ,TN,38111-4745,Proprietary  ,37,176,213,951,,3602,4553
01032600,TN TECHNOLOGY CTR AT HARRIMAN           ,TN,37748-1109,Public       ,11,20,31,221,,404,625
01043900,SOUTHWEST TENNESSEE COMMUNITY COLLG     ,TN,38104-3322,Public       ,304,654,958,9955,,17207,27162
01044700,"PLAZA BEAUTY SCHOOL, INC.               ",TN,38117-4822,Proprietary  ,9,24,33,183,,409,592
01046000,AMERICAN BAPTIST THEOLOGICAL SEMINA     ,TN,37207-4994,Private      ,2,14,16,55,,289,344
01052900,MEMPHIS THEOLOGICAL SEMINARY            ,TN,38104-0000,Private      ,1,18,19,24,,426,450
01070000,TN TECHNOLOGY CENTER AT JACKSBORO       ,TN,37757-2461,Public       ,3,12,15,167,,318,485
01155300,WM R MOORE COLLEGE OF TECHNOLOGY        ,TN,38104-0000,Private      ,12,25,37,177,,518,695
01216400,TENNESSEE TECHNICAL CNTR AT RIPLEY      ,TN,38063-7359,Public       ,1,13,14,83,,344,427
01254700,EMMANUEL SCHOOL OF RELIGION             ,TN,37601-0000,Private      ,0,4,4,6,,72,78
01269300,PELLISSIPPI STATE COMMUNITY COLLEGE     ,TN,37933-0990,Public       ,147,311,458,7548,,8064,15612
02069303,VATTEROTT COLLEGE -                     ,TN,38016-5877,Proprietary  ,25,104,129,215,,723,938
02092800,TENNESSEE TECHNOLOGY CENTER AT WHITEVILL,TN,38075-0000,Public       ,11,16,27,135,,377,512
02103500,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY ,TN,37129-3311,Public       ,19,41,60,470,,1063,1533
02106400,O'MORE COLLEGE OF DESIGN                ,TN,37064-0000,Private      ,4,6,10,203,,123,326
02125300,NASHVILLE CLG OF MEDICAL CAREERS        ,TN,37115-0000,Proprietary  ,3,29,32,62,,269,331
02153100,JON NAVE UNIVERSITY OF COSMETOLOGY      ,TN,37013-3347,Proprietary  ,15,27,42,263,,338,601
02157100,CONCORDE CAREER COLLEGE                 ,TN,38137-0000,Proprietary  ,56,277,333,982,,3580,4562
02160307,INTERNATIONAL ACADEMY OF DESIGN & TECH  ,TN,37212-0000,Proprietary  ,3,7,10,178,,356,534
02188300,PENTECOSTAL THEOLOGICAL SEMINARY        ,TN,37320-0000,Private      ,0,24,24,6,,297,303
02204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AN",TN,37411-0000,Proprietary  ,8,85,93,300,,1091,1391
02237900,TN TECHNOLOGY CENTER AT PARIS           ,TN,38242-0000,Public       ,6,32,38,174,,626,800
02255000,KNOXVILLE INSTITUTE OF HAIR DESIGN      ,TN,37917-0000,Proprietary  ,3,40,43,97,,332,429
02257400,ARNOLD'S BEAUTY SCHOOL                  ,TN,38358-0000,Proprietary  ,1,14,15,49,,105,154
02263104,ANTHEM COLLEGE - ANTHEM CAREER COLLEGE -,TN,37214-2531,Proprietary  ,18,76,94,245,,793,1038
02275500,REUBEN-ALLEN COLLEGE                    ,TN,37922-0000,Proprietary  ,8,30,38,155,,350,505
02278700,MR WAYNES SCH OF UNISEX HAIR DESIGN     ,TN,38501-0000,Proprietary  ,4,5,9,41,,81,122
02293900,VOLUNTEER BEAUTY ACADEMY-NASHVILLE      ,TN,37115-2112,Proprietary  ,2,8,10,26,,82,108
02294000,VOLUNTEER BEAUTY ACADEMY-DYERSBURG      ,TN,38024-1622,Proprietary  ,2,12,14,35,,135,170
02326200,KAPLAN CAREER INSTITUTE                 ,TN,37212-5318,Proprietary  ,24,123,147,258,,1303,1561
02326300,MEDVANCE INSTITUTE                      ,TN,38501-4305,Proprietary  ,15,43,58,175,,430,605
02335900,VOLUNTEER BEAUTY ACADEMY-NASHVILLE      ,TN,37209-3033,Proprietary  ,6,18,24,77,,173,250
02539800,QUEEN CITY COLLEGE                      ,TN,37042-0000,Proprietary  ,6,49,55,86,,431,517
02540000,TENNESSEE ACADEMY OF COSMETOLOGY        ,TN,38133-0000,Proprietary  ,6,39,45,226,,486,712
02578200,NOSSI COLLEGE OF ART                    ,TN,37115-5138,Proprietary  ,7,20,27,405,,379,784
02595000,FAYETTEVILLE BEAUTY SCHOOL              ,TN,37334-2909,Proprietary  ,8,11,19,36,,85,121
02599710,VATTEROTT COLLEGE - MEMPHIS             ,TN,38132-1714,Proprietary  ,33,202,235,562,,2160,2722
02609204,VATTEROTT COLLEGE - VATTEROTT CAREER COL,TN,38133-4727,Proprietary  ,19,101,120,384,,1262,1646
02614200,MILLER MOTTE BUSINESS COLLEGE           ,TN,37040-6023,Proprietary  ,22,111,133,288,,1210,1498
02614203,MILLER - MOTTE TECHNICAL COLLEGE - CHATT,TN,37421-7220,Proprietary  ,20,85,105,328,,1141,1469
02614204,MILLER - MOTTE TECHNICAL COLLEGE - MADIS,TN,37072-1870,Proprietary  ,18,116,134,206,,820,1026
03001800,FREE WILL BAPTIST BIBLE COLLEGE         ,TN,37205-2498,Private      ,2,12,14,265,,195,460
03008800,FRANKLIN ACADEMY                        ,TN,37312-3939,Private      ,3,22,25,39,,158,197
03010606,VIRGINIA COLLEGE - SCH OF BUSNSS & HLTH ,TN,37411-5600,Proprietary  ,21,116,137,259,,1157,1416
03024900,TENNESSEE ACADEMY OF COSMETOLOGY        ,TN,38125-3442,Proprietary  ,8,38,46,210,,471,681
03026517,REMINGTON COLLEGE - MEMPHIS             ,TN,38132-2107,Private      ,14,76,90,671,,1950,2621
03061100,GENESIS CAREER COLLEGE OF LEBANON       ,TN,37087-2718,Proprietary  ,8,25,33,104,,316,420
03076405,BRYMAN SCHOOL OF ARIZONA (THE) - ANTHEM ,TN,38134-7345,Proprietary  ,20,136,156,239,,1072,1311
03079100,NORTH CENTRAL INSTITUTE                 ,TN,37042-3116,Proprietary  ,3,24,27,54,,275,329
03088800,"WATKINS COLLEGE OF ART, DESIGN & FILM   ",TN,37228-1306,Private      ,9,17,26,621,,388,1009
03126900,STYLES & PROFILES BEAUTY COLLEGE        ,TN,38375-2109,Proprietary  ,1,4,5,25,,51,76
03253300,PAUL MITCHELL THE SCHOOL MEMPHIS        ,TN,38133-4067,Proprietary  ,8,27,35,82,,164,246
03355400,RICHMONT GRADUATE UNIVERSITY            ,TN,37404-0000,Private      ,0,6,6,10,,293,303
03440300,BAPTIST MEMORIAL COLLEGE OF HEALTH      ,TN,38104-3104,Private      ,24,67,91,1354,,2941,4295
03480303,MEDVANCE INSTITUTE - NASHVILLE          ,TN,37203-1536,Proprietary  ,12,57,69,123,,694,817
03513500,WILLIAMSON CHRISTIAN COLLEGE            ,TN,37067-8237,Private      ,3,3,6,28,,82,110
03647300,NEW CONCEPTS SCHOOL OF COSMETOLOGY      ,TN,37311-7373,Proprietary  ,5,9,14,29,,105,134
03683300,INTERNATIONAL BARBER & STYLE COLLEGE    ,TN,37209-2205,Proprietary  ,5,39,44,57,,259,316
03701300,MEMPHIS INSTITUTE OF BARBERING          ,TN,38107-4334,Proprietary  ,20,57,77,251,,624,875
03774400,SHEAR ACADEMY                           ,TN,38555-4177,Proprietary  ,3,7,10,23,,99,122
03830300,SAE INSTITUTE OF TECHNOLOGY             ,TN,37203-4310,Proprietary  ,31,49,80,171,,281,452
03840300,OXFORD GRADUATE SCHOOL                  ,TN,37321-6736,Private      ,0,2,2,4,,40,44
03841300,CAREER BEAUTY COLLEGE                   ,TN,38464-3634,Proprietary  ,2,5,7,20,,61,81
03920300,INSTITUTE OF HAIR DESIGN                ,TN,38310-1801,Proprietary  ,2,6,8,24,,76,100
03930300,BUCHANAN BEAUTY COLLEGE                 ,TN,37160-2741,Proprietary  ,3,9,12,46,,107,153
03982300,VISIBLE SCHOOL - MUSIC AND WORSHIPS ARTS,TN,38104-5814,Private      ,3,3,6,165,,133,298
04035300,TENNESSEE CAREER INSTITUTE              ,TN,38401-6335,Proprietary  ,6,32,38,100,,292,392
04124100,ELITE COLLEGE OF COSMETOLOGY            ,TN,38351-1431,Proprietary  ,3,7,10,33,,74,107
04157200,LOVE BEAUTY SCHOOL                      ,TN,37355-2950,Proprietary  ,3,13,16,31,,92,123
04165000,MERIDIAN INSTITUTE OF SURGICAL ASSISTING,TN,37080-0758,Proprietary  ,2,59,61,11,,446,457
04174600,NASHVILLE BARBER AND STYLE ACADEMY      ,TN,37208-2826,Proprietary  ,6,14,20,77,,210,287
04210200,MID-SOUTH CHRISTIAN COLLEGE             ,TN,38118-3151,Private      ,2,13,15,41,,169,210
04213800,SALON PROFESSIONAL ACADEMY (THE)        ,TN,37214-2163,Proprietary  ,7,12,19,101,,144,245
04215200,VIBE BARBER COLLEGE                     ,TN,38107-2538,Proprietary  ,0,9,9,0,,9,9
04223900,MIND BODY INSTITUTE                     ,TN,37214-1012,Proprietary  ,1,13,14,1,,13,14
00353700,ABILENE CHRISTIAN UNIVERSITY            ,TX,79699-3701,Private      ,72,65,137,6504,,1783,8287
00353900,ALVIN COMMUNITY COLLEGE                 ,TX,77511-4807,Public       ,39,186,225,1816,,3387,5203
00354000,AMARILLO COLLEGE                        ,TX,79109-2446,Public       ,108,372,480,3965,,7298,11263
00354100,ANGELO STATE UNIVERSITY                 ,TX,76909-5069,Public       ,86,141,227,6786,,3458,10244
00354300,AUSTIN COLLEGE                          ,TX,75090-4440,Private      ,18,16,34,2335,,333,2668
00354400,AUSTIN PRESBYTERIAN THEOLOGICAL SEM     ,TX,78705-5797,Private      ,0,4,4,5,,170,175
00354500,BAYLOR UNIVERSITY                       ,TX,76798-7048,Private      ,438,177,615,26659,,5652,32311
00354600,COASTAL BEND COLLEGE                    ,TX,78102-2197,Public       ,59,100,159,1677,,2110,3787
00354900,BLINN COLLEGE                           ,TX,77833-4098,Public       ,245,221,466,15385,,6672,22057
00355300,CISCO JUNIOR COLLEGE                    ,TX,76437-9803,Public       ,50,124,174,2185,,2877,5062
00355400,CLARENDON COLLEGE                       ,TX,79226-0000,Public       ,40,70,110,657,,659,1316
00355600,COMMONWEALTH INST OF FUNERAL SVC        ,TX,77090-5918,Private      ,5,35,40,111,,574,685
00355700,CONCORDIA UNIVERSITY TEXAS              ,TX,78726-4141,Private      ,28,146,174,1882,,3034,4916
00355800,NORTH CENTRAL TEXAS COLLEGE             ,TX,76240-4699,Public       ,112,234,346,4316,,6175,10491
00356000,DALLAS BAPTIST UNIVERSITY               ,TX,75211-9299,Private      ,68,263,331,3934,,5050,8984
00356100,CEDAR VALLEY COLLEGE                    ,TX,75134-0000,Public       ,80,299,379,2561,,5821,8382
00356200,DALLAS THEOLOGICAL SEM                  ,TX,75204-0000,Private      ,0,36,36,51,,987,1038
00356300,DEL MAR COLLEGE                         ,TX,78404-3897,Public       ,167,398,565,5729,,8851,14580
00356400,EAST TEXAS BAPTIST UNIVERSITY           ,TX,75670-1423,Private      ,21,24,45,1775,,532,2307
00356500,TEXAS A&M UNIVERSITY - COMMERCE         ,TX,75429-3011,Public       ,96,343,439,6756,,8939,15695
00356800,FRANK PHILLIPS COLLEGE                  ,TX,79008-0000,Public       ,17,46,63,427,,605,1032
00357000,GRAYSON COUNTY COLLEGE                  ,TX,75020-8299,Public       ,77,234,311,2001,,4322,6323
00357100,HARDIN-SIMMONS UNIVERSITY               ,TX,79698-6050,Private      ,23,27,50,2394,,1116,3510
00357200,TRINITY VALLEY COMMUNITY COLLEGE        ,TX,75751-2734,Public       ,84,209,293,2843,,5156,7999
00357300,HILL COLLEGE                            ,TX,76645-2711,Public       ,24,102,126,1121,,1845,2966
00357301,HILL COLLEGE                            ,TX,76031-0000,Public       ,38,149,187,1166,,2387,3553
00357400,HOWARD COUNTY JUNIOR COLLEGE DISTRICT   ,TX,79720-0213,Public       ,36,107,143,1562,,2414,3976
00357500,HOWARD PAYNE UNIVERSITY                 ,TX,76801-2715,Private      ,27,12,39,1627,,444,2071
00357600,HOUSTON BAPTIST UNIVERSITY              ,TX,77074-3298,Private      ,110,149,259,6096,,4103,10199
00357700,HUSTON - TILLOTSON UNIVERSITY           ,TX,78702-2795,Private      ,15,62,77,1467,,1204,2671
00357800,UNIVERSITY OF THE INCARNATE WORD        ,TX,78209-6398,Private      ,102,298,400,7814,,7932,15746
00357900,JACKSONVILLE COLLEGE                    ,TX,75766-4759,Private      ,6,7,13,328,,285,613
00358000,KILGORE COLLEGE                         ,TX,75662-3299,Public       ,61,162,223,3467,,5182,8649
00358100,LAMAR UNIVERSITY-BEAUMONT               ,TX,77710-0042,Public       ,165,816,981,9133,,12669,21802
00358200,LAREDO COMMUNITY COLLEGE                ,TX,78040-4395,Public       ,175,131,306,6657,,4188,10845
00358300,LEE COLLEGE                             ,TX,77520-4796,Public       ,71,183,254,2105,,4454,6559
00358400,LETOURNEAU UNIVERSITY                   ,TX,75607-0000,Private      ,12,118,130,1753,,2695,4448
00358600,LUBBOCK CHRISTIAN UNIVERSITY            ,TX,79407-2099,Private      ,13,61,74,1716,,1671,3387
00358800,UNIVERSITY OF MARY HARDIN-BAYLOR        ,TX,76513-2599,Private      ,81,71,152,5245,,2015,7260
00359000,MCLENNAN COMMUNITY COLLEGE              ,TX,76708-1498,Public       ,85,249,334,4913,,8213,13126
00359100,MCMURRY UNIVERSITY                      ,TX,79697-0001,Private      ,19,32,51,1764,,836,2600
00359200,MIDWESTERN STATE UNIVERSITY             ,TX,76308-2099,Public       ,90,103,193,5281,,3472,8753
00359300,NAVARRO COLLEGE                         ,TX,75110-4818,Public       ,170,330,500,5330,,7310,12640
00359400,UNIVERSITY OF NORTH TEXAS               ,TX,76203-5017,Public       ,448,736,1184,35681,,23340,59021
00359500,OBLATE SCHOOL OF THEOLOGY               ,TX,78216-0000,Private      ,0,2,2,10,,84,94
00359600,ODESSA COLLEGE                          ,TX,79764-7127,Public       ,49,181,230,1721,,3014,4735
00359800,OUR LADY OF THE LAKE UNIVERSITY         ,TX,78207-4689,Private      ,45,161,206,3350,,4265,7615
00359900,UNIVERSITY OF TEXAS - PAN AMERICAN      ,TX,78541-2999,Public       ,335,392,727,21425,,11789,33214
00360000,PANOLA COLLEGE                          ,TX,75633-2397,Public       ,37,97,134,1204,,2313,3517
00360100,PARIS JR COLLEGE                        ,TX,75460-6298,Public       ,99,224,323,2296,,3627,5923
00360200,PAUL QUINN COLLEGE                      ,TX,75241-4398,Private      ,17,40,57,471,,827,1298
00360300,RANGER COLLEGE                          ,TX,76470-3298,Public       ,25,46,71,810,,934,1744
00360305,RANGER COLLEGE-STEPHENVILE BEAUTY COLLEG,TX,76401-5136,Public       ,4,2,6,83,,108,191
00360400,RICE UNIVERSITY                         ,TX,77251-1892,Private      ,114,122,236,11575,,3587,15162
00360600,SAM HOUSTON STATE UNIVERSITY            ,TX,77340-0000,Public       ,306,367,673,22882,,11256,34138
00360700,ALAMO CMTY CLG DISTRICT PROGRAM         ,TX,78207-0000,Public       ,46,115,161,2535,,4333,6868
00360800,ST PHILLIPS COLLEGE                     ,TX,78203-2098,Public       ,141,534,675,6142,,12304,18446
00360900,SAN JACINTO CLG-CENTRAL-NORTH-SOUTH     ,TX,77501-0000,Public       ,365,907,1272,12053,,18614,30667
00361000,SCHREINER UNIVERSITY                    ,TX,78028-5697,Private      ,18,17,35,1635,,534,2169
00361100,SOUTH PLAINS COLLEGE                    ,TX,79336-6504,Public       ,127,241,368,5291,,5920,11211
00361200,UNIV OF HOUSTON-DOWNTOWN                ,TX,77002-1001,Public       ,265,718,983,14005,,20679,34684
00361300,SOUTHERN METHODIST UNIVERSITY           ,TX,75275-0181,Private      ,107,194,301,9555,,6015,15570
00361400,SOUTHWEST TEXAS JR COLLEGE              ,TX,78801-6221,Public       ,97,130,227,2950,,2781,5731
00361500,TEXAS STATE UNIVERSITY--SAN MARCOS      ,TX,78666-4602,Public       ,552,413,965,39906,,16754,56660
00361600,SOUTHWESTERN ASSEMBLIES OF GOD UNIV     ,TX,75165-2397,Private      ,19,48,67,1753,,1328,3081
00361800,SOUTHWESTERN CHRISTIAN COLLEGE          ,TX,75160-3400,Private      ,5,5,10,239,,183,422
00361900,SOUTHWESTERN ADVENTIST UNIVERSITY       ,TX,76059-1922,Private      ,15,11,26,813,,482,1295
00362000,SOUTHWESTERN UNIVERSITY                 ,TX,78626-6111,Private      ,22,10,32,2876,,382,3258
00362100,ST EDWARDS UNIVERSITY                   ,TX,78704-0000,Private      ,76,95,171,6152,,3139,9291
00362300,ST MARY'S UNIV OF SAN ANTONIO           ,TX,78228-8500,Private      ,65,82,147,5580,,3754,9334
00362400,STEPHEN F AUSTIN STATE UNIVERSITY       ,TX,75962-0001,Public       ,237,178,415,16948,,5998,22946
00362500,SUL ROSS STATE UNIVERSITY               ,TX,79832-0113,Public       ,43,98,141,1842,,2036,3878
00362600,TARRANT COUNTY COLLEGE                  ,TX,76102-6599,Public       ,579,1830,2409,21868,,38190,60058
00362700,TEMPLE COLLEGE                          ,TX,76504-7435,Public       ,86,328,414,2630,,6703,9333
00362800,TEXARKANA COLLEGE                       ,TX,75599-0001,Public       ,46,162,208,1664,,3939,5603
00363000,PRAIRIE VIEW A&M UNIVERSITY             ,TX,77446-2967,Public       ,172,213,385,12062,,6855,18917
00363100,TARLETON STATE UNIVERSITY               ,TX,76402-0000,Public       ,183,265,448,10328,,8685,19013
00363200,TEXAS A&M UNIVERSITY                    ,TX,77843-1246,Public       ,799,367,1166,50639,,12820,63459
00363208,TEXAS A&M UNIVERSITY - HEALTH SCIENCE CE,TX,77807-3260,Public       ,21,43,64,1815,,2710,4525
00363400,TEXAS STATE TECHNICAL CLG AT WACO       ,TX,76705-1695,Public       ,77,198,275,3292,,4425,7717
00363500,TEXAS CHIROPRACTIC COLLEGE              ,TX,77505-1699,Private      ,2,7,9,22,,341,363
